saledate,saledate_y,ward,age,rmdl,ttl_bathrms,heat_d,ac,num_units,rooms,bedrms,stories,log_gba,extwall_d,roof_d,floor_d,kitchens,fireplaces,landarea,price,log_price
2022-12-27,2022,7,81 to 90,Yes,2,Other,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.684611727667927,Brick,Flat,Hard,1,0,"1,000 to 1,999",625000.0,13.345506928718539
2022-12-27,2022,4,71 to 80,Yes,3,Forced Air,Yes,1,8,4,2 or Fewer,7.3901814282264295,Brick,Flat,Hard,1,0,"1,000 to 1,999",725000.0,13.493926933836812
2022-12-27,2022,4,91 to 100,Yes,3.5,Forced Air,Yes,1,8,4,2 or Fewer,7.272398392570047,Brick,Metal,Hard,1,0,"2,000 to 4,999",885000.0,13.693342923990066
2022-12-27,2022,5,81 to 90,No,3,Hot Water,No,1,7,3,2 or Fewer,7.283448228756631,Brick,Shingle,Hard,1,1,"5,000 or More",690000.0,13.444446876573442
2022-12-27,2022,1,111 or More,No,4 or More,Forced Air,Yes,2 or More,8,5 or More,2.5 or More,7.894318063841624,Brick,Flat,Hard,2 or More,0,"1,000 to 1,999",1500000.0,14.22097566607244
2022-12-27,2022,3,10 or Fewer,No,4 or More,Dual Climate,Yes,1,10 or More,4,2.5 or More,7.8724551500639794,Siding and Stucco,Metal,Hard,1,1,"2,000 to 4,999",2500000.0,14.73180128983843
2022-12-27,2022,5,91 to 100,No,1,Hot Water,No,1,6,3,2 or Fewer,7.142036574706803,Brick,Flat,Hard,1,0,"1,000 to 1,999",600000.0,13.304684934198283
2022-12-27,2022,2,91 to 100,No,3.5,Dual Climate,Yes,1,10 or More,3,2 or Fewer,7.584773077612199,Brick,Shingle,Hard,1,2 or More,"2,000 to 4,999",1725000.0,14.360737608447597
2022-12-28,2022,8,10 or Fewer,No,3.5,Forced Air,Yes,1,6,5 or More,2 or Fewer,7.438383530044307,Brick,Shingle,Hard,1,0,"2,000 to 4,999",650000.0,13.38472764187182
2022-12-28,2022,5,91 to 100,Yes,3,Forced Air,Yes,1,6,3,2 or Fewer,6.984716320118266,Brick,Metal,Hard,1,0,999 or Fewer,652999.0,13.389330876863827
2022-12-28,2022,5,81 to 90,No,1.5,Forced Air,Yes,1,6,3,2 or Fewer,7.188412736496954,Brick,Flat,Hard,1,1,"2,000 to 4,999",585000.0,13.279367126213993
2022-12-28,2022,4,81 to 90,No,2,Hot Water,No,1,6,3,2 or Fewer,7.234177179749849,Stone,Tile,Hard,1,2 or More,"1,000 to 1,999",705000.0,13.465953081794405
2022-12-28,2022,5,91 to 100,Yes,3.5,Forced Air,Yes,1,7,4,2 or Fewer,7.16703787691222,Brick,Shingle,Hard,1,0,"2,000 to 4,999",733000.0,13.504900980868788
2022-12-29,2022,8,11 to 60,Yes,3,Dual Climate,Yes,1,8,4,2 or Fewer,7.134093721192866,Brick,Flat,Hard,1,0,"2,000 to 4,999",420000.0,12.948009990259552
2022-12-29,2022,5,11 to 60,No,3.5,Forced Air,Yes,1,7,3,2 or Fewer,7.3901814282264295,Brick,Shingle,Hard,1,0,"2,000 to 4,999",665000.0,13.407542319637992
2022-12-29,2022,6,111 or More,Yes,3.5,Forced Air,Yes,1,7,4,2 or Fewer,7.302496423727326,Brick,Metal,Hard,1,0,"1,000 to 1,999",1275000.0,14.058456736574664
2022-12-29,2022,8,11 to 60,Yes,2.5,Dual Climate,Yes,1,5 or Fewer,3,2 or Fewer,7.033506484287697,Brick,Shingle,Hard,1,0,"1,000 to 1,999",409000.0,12.921470435024938
2022-12-29,2022,5,10 or Fewer,No,3.5,Forced Air,Yes,1,6,3,2 or Fewer,7.283448228756631,Brick,Shingle,Hard,1,1,999 or Fewer,907375.0,13.718311094587142
2022-12-29,2022,5,10 or Fewer,No,3.5,Forced Air,Yes,1,5 or Fewer,3,2 or Fewer,7.272398392570047,Brick,Shingle,Hard,1,1,999 or Fewer,866460.0,13.672171224348666
2022-12-29,2022,3,61 to 70,No,3.5,Dual Climate,Yes,1,8,3,2 or Fewer,7.275172319452771,Brick,Flat,Hard,1,1,"2,000 to 4,999",1180000.0,13.981024996441848
2022-12-30,2022,4,91 to 100,Yes,3,Forced Air,Yes,1,8,3,2 or Fewer,6.960347729101308,Brick,Flat,Hard,1,0,"1,000 to 1,999",710000.0,13.473020249017498
2022-12-30,2022,5,81 to 90,Yes,2.5,Forced Air,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.927557906278317,Brick,Metal,Hard,1,0,"1,000 to 1,999",585000.0,13.279367126213993
2022-12-30,2022,7,81 to 90,No,1.5,Forced Air,No,1,7,4,2 or Fewer,7.342131730584722,Brick,Shingle,Hard,1,1,"5,000 or More",425000.0,12.959844447906553
2022-12-30,2022,2,101 to 110,Yes,3,Forced Air,Yes,1,7,3,2 or Fewer,7.076653815443951,Brick,Metal,Hard,1,1,"1,000 to 1,999",1450000.0,14.187074114396758
2022-12-30,2022,7,71 to 80,Yes,2.5,Forced Air,Yes,1,6,4,2 or Fewer,6.931471805599453,Brick,Flat,Hard,1,0,"2,000 to 4,999",488000.0,13.098070684835283
2023-01-03,2023+,4,91 to 100,Yes,3.5,Forced Air,Yes,1,6,4,2 or Fewer,7.049254841255837,Brick,Flat,Hard,1,0,"1,000 to 1,999",720800.0,13.488116985276266
2023-01-03,2023+,7,81 to 90,No,1,Dual Climate,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.822197390620491,Brick,Shingle,Hard,1,0,"1,000 to 1,999",310000.0,12.644327576461329
2023-01-03,2023+,1,101 to 110,Yes,3.5,Hot Water,Yes,1,6,4,2 or Fewer,7.3752557780097545,Brick,Metal,Hard,1,1,"1,000 to 1,999",1648000.0,14.315072989451554
2023-01-03,2023+,8,10 or Fewer,No,3.5,Dual Climate,Yes,1,8,4,2.5 or More,7.3098814858247865,Brick,Shingle,Hard,1,1,"1,000 to 1,999",675000.0,13.422467969854667
2023-01-03,2023+,7,10 or Fewer,No,3.5,Forced Air,Yes,1,8,4,2.5 or More,7.426549072397305,Brick,Flat,Hard,1,0,"2,000 to 4,999",630000.0,13.353475098367715
2023-01-03,2023+,4,101 to 110,No,1,Hot Water,No,1,7,2 or Fewer,2 or Fewer,7.38770923908104,Brick,Metal,Hard,1,0,"2,000 to 4,999",710000.0,13.473020249017498
2023-01-03,2023+,7,71 to 80,Yes,2,Forced Air,No,1,5 or Fewer,3,2 or Fewer,6.784457062637643,Brick,Flat,Hard,1,0,"2,000 to 4,999",415000.0,12.936033799212835
2023-01-04,2023+,2,91 to 100,Yes,3.5,Dual Climate,Yes,1,6,4,2 or Fewer,7.473069088032197,Stone,Flat,Hard,1,1,"2,000 to 4,999",1795000.0,14.400515579904516
2023-01-04,2023+,3,111 or More,Yes,3.5,Dual Climate,Yes,1,10 or More,3,2 or Fewer,7.615791072035833,Siding and Stucco,Shingle,Hard,1,1,"2,000 to 4,999",1198000.0,13.996164057657532
2023-01-04,2023+,6,111 or More,Yes,3.5,Hot Water,No,1,7,4,2 or Fewer,7.080026499922591,Brick,Metal,Hard,1,0,"1,000 to 1,999",1149000.0,13.954402556830892
2023-01-04,2023+,5,10 or Fewer,No,1.5,Forced Air,Yes,1,7,3,2 or Fewer,7.280697195384741,Brick,Shingle,Hard,1,0,"1,000 to 1,999",805103.0,13.598725498526317
2023-01-04,2023+,5,10 or Fewer,No,1.5,Forced Air,Yes,1,6,3,2 or Fewer,7.277938572945661,Brick,Shingle,Hard,1,0,999 or Fewer,779726.0,13.5666978549005
2023-01-04,2023+,2,111 or More,Yes,1.5,Hot Water,Yes,1,6,3,2 or Fewer,7.083387847625295,Brick,Flat,Hard,1,0,999 or Fewer,735000.0,13.507625778194974
2023-01-05,2023+,6,111 or More,Yes,1.5,Other,Yes,1,6,3,2 or Fewer,7.299797366758161,Brick,Shingle,Hard,1,2 or More,"1,000 to 1,999",910000.0,13.721199878493033
2023-01-05,2023+,1,111 or More,No,2,Hot Water,Yes,1,10 or More,3,2 or Fewer,7.86403565907245,Brick,Metal,Hard,1,0,"2,000 to 4,999",1280000.0,14.0623706358958
2023-01-05,2023+,1,101 to 110,Yes,3,Hot Water,No,1,6,4,2 or Fewer,7.397561535524052,Brick,Metal,Hard,2 or More,0,"1,000 to 1,999",1250000.0,14.038654109278484
2023-01-05,2023+,4,101 to 110,Yes,3.5,Forced Air,Yes,1,10 or More,4,2 or Fewer,7.495541943884256,Brick,Metal,Hard,2 or More,0,"1,000 to 1,999",1080000.0,13.892471599100402
2023-01-05,2023+,4,111 or More,Yes,2,Hot Water,Yes,1,7,3,2 or Fewer,7.130098510125578,Brick,Metal,Hard,1,0,"2,000 to 4,999",820000.0,13.617059619240436
2023-01-05,2023+,4,91 to 100,Yes,3.5,Forced Air,Yes,1,6,4,2 or Fewer,7.305188215393037,Brick,Metal,Hard,1,0,"1,000 to 1,999",1010000.0,13.825460888817442
2023-01-06,2023+,4,81 to 90,No,2.5,Hot Water,No,1,7,3,2 or Fewer,7.221105098182496,Brick,Metal,Hard,1,0,"2,000 to 4,999",598000.0,13.301346032932768
2023-01-06,2023+,5,111 or More,Yes,3.5,Forced Air,Yes,1,6,3,2 or Fewer,7.349873704738337,Brick,Metal,Hard,1,1,"1,000 to 1,999",1230000.0,14.0225247273486
2023-01-06,2023+,4,71 to 80,Yes,3,Forced Air,Yes,1,8,4,2 or Fewer,7.272398392570047,Brick,Shingle,Hard,1,2 or More,"5,000 or More",1350000.0,14.115615150414612
2023-01-06,2023+,7,71 to 80,Yes,2,Dual Climate,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.723832440821209,Brick,Flat,Hard,1,0,"2,000 to 4,999",399999.0,12.899217326086994
2023-01-09,2023+,3,71 to 80,No,3.5,Dual Climate,Yes,1,8,3,2 or Fewer,7.453561871643373,Brick,Shingle,Hard,1,0,"5,000 or More",1267000.0,14.052162459303275
2023-01-09,2023+,7,81 to 90,Yes,2.5,Forced Air,Yes,1,7,3,2 or Fewer,7.029087564149662,Brick,Flat,Hard,1,0,"1,000 to 1,999",459999.0,13.038979594549872
2023-01-09,2023+,4,101 to 110,Yes,4 or More,Hot Water,Yes,1,8,5 or More,2 or Fewer,7.794823152179389,Siding and Stucco,Metal,Hard,1,0,"2,000 to 4,999",1275000.0,14.058456736574664
2023-01-09,2023+,8,11 to 60,No,3.5,Dual Climate,Yes,1,10 or More,3,2.5 or More,6.915723448631314,Siding and Stucco,Shingle,Soft,1,0,999 or Fewer,399999.0,12.899217326086994
2023-01-09,2023+,5,101 to 110,Yes,3.5,Forced Air,Yes,1,6,4,2 or Fewer,7.071573364211532,Brick,Flat,Hard,1,0,999 or Fewer,700000.0,13.458835614025542
2023-01-09,2023+,5,81 to 90,No,2,Hot Water,No,1,6,4,2 or Fewer,7.049254841255837,Brick,Flat,Hard,1,0,"2,000 to 4,999",530000.0,13.180632285528304
2023-01-10,2023+,5,91 to 100,Yes,3.5,Forced Air,Yes,1,8,5 or More,2 or Fewer,7.53689712956617,Brick,Flat,Hard,2 or More,0,"2,000 to 4,999",1390000.0,14.144814305106875
2023-01-10,2023+,2,11 to 60,Yes,4 or More,Forced Air,Yes,1,10 or More,4,2.5 or More,7.871692664323645,Brick,Shingle,Hard,1,2 or More,"1,000 to 1,999",1900000.0,14.457364444136669
2023-01-10,2023+,8,71 to 80,No,1,Dual Climate,Yes,1,6,2 or Fewer,2 or Fewer,6.802394763324311,Brick,Flat,Hard,1,0,999 or Fewer,270000.0,12.506177237980511
2023-01-10,2023+,3,111 or More,Yes,4 or More,Hot Water,No,1,10 or More,4,2 or Fewer,8.130942302231878,Siding and Stucco,Tile,Hard,1,1,"5,000 or More",1500000.0,14.22097566607244
2023-01-10,2023+,3,111 or More,No,2,Hot Water,Yes,1,8,4,2.5 or More,7.620214770574455,Siding and Stucco,Shingle,Hard,1,1,"5,000 or More",1200000.0,13.997832114758229
2023-01-10,2023+,6,111 or More,Yes,1.5,Forced Air,Yes,1,5 or Fewer,3,2 or Fewer,7.261225091971921,Brick,Metal,Hard,1,2 or More,999 or Fewer,1050000.0,13.864300722133706
2023-01-10,2023+,7,81 to 90,No,1.5,Dual Climate,Yes,1,6,3,2 or Fewer,6.915723448631314,Brick,Metal,Hard,1,0,"1,000 to 1,999",320000.0,12.676076274775909
2023-01-10,2023+,8,11 to 60,Yes,1.5,Dual Climate,Yes,1,7,3,2 or Fewer,7.261225091971921,Brick,Metal,Hard,1,0,"2,000 to 4,999",480000.0,13.081541382884074
2023-01-10,2023+,5,91 to 100,Yes,2.5,Hot Water,Yes,1,8,3,2 or Fewer,7.432483807917119,Brick,Shingle,Hard,1,1,"2,000 to 4,999",839000.0,13.639965985449344
2023-01-11,2023+,7,81 to 90,Yes,2,Forced Air,Yes,1,5 or Fewer,3,2 or Fewer,6.723832440821209,Brick,Shingle,Hard,1,0,"2,000 to 4,999",445000.0,13.005829561148378
2023-01-11,2023+,5,91 to 100,No,2,Hot Water,Yes,1,7,3,2 or Fewer,7.221105098182496,Brick,Shingle,Hard,1,1,"2,000 to 4,999",600000.0,13.304684934198283
2023-01-11,2023+,8,81 to 90,Yes,2.5,Forced Air,Yes,1,6,3,2 or Fewer,6.915723448631314,Brick,Shingle,Hard,1,0,"2,000 to 4,999",450000.0,13.017002861746503
2023-01-11,2023+,2,111 or More,Yes,4 or More,Forced Air,Yes,1,10 or More,5 or More,2.5 or More,7.799753318287247,Brick,Flat,Hard,1,0,"1,000 to 1,999",2325000.0,14.659230597003594
2023-01-11,2023+,5,91 to 100,Yes,3.5,Dual Climate,Yes,1,8,4,2 or Fewer,7.20934025660291,Brick,Flat,Hard,1,0,"1,000 to 1,999",890000.0,13.698976741708323
2023-01-12,2023+,7,91 to 100,Yes,3.5,Dual Climate,Yes,1,6,3,2 or Fewer,7.191429330036379,Brick,Shingle,Hard,2 or More,0,"2,000 to 4,999",1115000.0,13.924364962876357
2023-01-12,2023+,3,11 to 60,No,4 or More,Dual Climate,Yes,1,9,4,2.5 or More,7.738488122494646,Brick,Shingle,Hard,1,2 or More,"2,000 to 4,999",1600000.0,14.28551418721001
2023-01-12,2023+,7,10 or Fewer,No,2.5,Forced Air,Yes,1,7,3,2 or Fewer,7.326465613840322,Brick,Shingle,Hard,1,0,"1,000 to 1,999",575000.0,13.262125319779487
2023-01-12,2023+,5,71 to 80,No,1.5,Dual Climate,Yes,1,6,3,2 or Fewer,6.992096427415888,Brick,Flat,Hard,1,0,"1,000 to 1,999",500000.0,13.122363377404328
2023-01-13,2023+,7,81 to 90,Yes,3,Forced Air,Yes,1,8,5 or More,2 or Fewer,7.577121930876679,Brick,Tile,Hard,1,1,"5,000 or More",674990.0,13.422453154930112
2023-01-13,2023+,4,81 to 90,Yes,3,Forced Air,Yes,1,6,3,2 or Fewer,6.8885724595653635,Brick,Shingle,Hard,1,1,"5,000 or More",745000.0,13.521139497361697
2023-01-13,2023+,6,111 or More,Yes,3.5,Hot Water,Yes,2 or More,8,3,2 or Fewer,7.215239978730097,Brick,Metal,Hard,2 or More,1,999 or Fewer,919000.0,13.731041401337825
2023-01-13,2023+,2,11 to 60,Yes,3.5,Forced Air,Yes,1,10 or More,3,2 or Fewer,7.466227556215481,Brick,Flat,Hard,2 or More,2 or More,"1,000 to 1,999",1625000.0,14.301018373745976
2023-01-13,2023+,4,91 to 100,Yes,3.5,Forced Air,Yes,1,8,4,2 or Fewer,7.402451520818244,Brick,Metal,Hard,1,0,"1,000 to 1,999",845000.0,13.64709190633931
2023-01-13,2023+,3,11 to 60,Yes,4 or More,Dual Climate,Yes,1,10 or More,5 or More,2 or Fewer,8.198089248956116,Brick,Shingle,Hard,1,2 or More,"5,000 or More",2050000.0,14.53335035111459
2023-01-13,2023+,5,111 or More,Yes,2.5,Forced Air,Yes,1,7,3,2 or Fewer,6.841615476477592,Brick,Flat,Hard,1,0,999 or Fewer,825000.0,13.623138665316818
2023-01-17,2023+,7,81 to 90,Yes,2.5,Hot Water,No,1,6,3,2 or Fewer,7.160845906664299,Brick,Flat,Hard,1,0,"2,000 to 4,999",439990.0,12.994507278363448
2023-01-17,2023+,3,81 to 90,Yes,2,Forced Air,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,7.035268599281097,Brick,Flat,Hard,1,0,"2,000 to 4,999",999000.0,13.81451005763069
2023-01-17,2023+,4,81 to 90,Yes,2.5,Hot Water,Yes,1,7,3,2 or Fewer,7.273786317844895,Brick,Tile,Hard,1,1,"2,000 to 4,999",849000.0,13.651814465293484
2023-01-17,2023+,5,111 or More,Yes,4 or More,Forced Air,Yes,1,9,5 or More,2 or Fewer,7.661527081358517,Siding and Stucco,Shingle,Hard,1,0,"5,000 or More",1030000.0,13.845069360205818
2023-01-17,2023+,7,101 to 110,Yes,1.5,Forced Air,Yes,1,6,2 or Fewer,2 or Fewer,6.903747257584598,Brick,Shingle,Hard,1,0,999 or Fewer,717000.0,13.482831119581757
2023-01-17,2023+,4,101 to 110,Yes,3.5,Dual Climate,Yes,1,7,3,2 or Fewer,7.374001859350161,Brick,Metal,Hard,1,2 or More,"2,000 to 4,999",900000.0,13.710150042306449
2023-01-18,2023+,7,10 or Fewer,No,3.5,Forced Air,Yes,1,9,5 or More,2 or Fewer,7.521859252201629,Siding and Stucco,Shingle,Hard,1,0,"2,000 to 4,999",600000.0,13.304684934198283
2023-01-18,2023+,3,11 to 60,No,2.5,Dual Climate,Yes,1,7,3,2.5 or More,7.6324011266014535,Brick,Shingle,Hard,1,1,"1,000 to 1,999",1251600.0,14.039933290776863
2023-01-18,2023+,8,11 to 60,Yes,2.5,Forced Air,Yes,1,7,2 or Fewer,2 or Fewer,7.049254841255837,Brick,Shingle,Hard,1,0,"1,000 to 1,999",385000.0,12.86099861326992
2023-01-18,2023+,5,71 to 80,No,2,Hot Water,No,1,5 or Fewer,3,2 or Fewer,7.049254841255837,Brick,Flat,Soft,1,1,"2,000 to 4,999",440000.0,12.994530005894443
2023-01-19,2023+,1,101 to 110,No,3.5,Dual Climate,Yes,2 or More,10 or More,4,2 or Fewer,7.724004656676065,Brick,Metal,Hard,2 or More,1,"2,000 to 4,999",1400000.0,14.151982794585487
2023-01-19,2023+,4,91 to 100,Yes,2.5,Hot Water,Yes,1,6,3,2 or Fewer,7.326465613840322,Brick,Metal,Hard,1,0,"1,000 to 1,999",1049900.0,13.864205479503033
2023-01-19,2023+,5,71 to 80,Yes,2,Forced Air,Yes,1,6,3,2 or Fewer,6.992096427415888,Brick,Flat,Hard,1,0,"1,000 to 1,999",550000.0,13.217673557208654
2023-01-20,2023+,8,71 to 80,Yes,2,Forced Air,Yes,1,6,3,2 or Fewer,6.931471805599453,Brick,Shingle,Hard,1,0,"2,000 to 4,999",410000.0,12.92391243868049
2023-01-20,2023+,5,111 or More,Yes,3.5,Forced Air,Yes,2 or More,6,3,2 or Fewer,7.460490305825338,Brick,Shingle,Hard,2 or More,0,"1,000 to 1,999",1330000.0,14.100689500197937
2023-01-20,2023+,5,81 to 90,Yes,3.5,Dual Climate,Yes,1,6,3,2 or Fewer,7.090076835776092,Brick,Flat,Hard,1,0,"1,000 to 1,999",690000.0,13.444446876573442
2023-01-20,2023+,2,111 or More,Yes,3.5,Other,Yes,1,10 or More,4,2 or Fewer,7.306531398939505,Brick,Metal,Hard,1,1,"1,000 to 1,999",2125000.0,14.569282360340654
2023-01-20,2023+,7,71 to 80,Yes,1,Forced Air,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.723832440821209,Brick,Shingle,Hard,1,0,"2,000 to 4,999",338350.0,12.731836141660372
2023-01-20,2023+,3,81 to 90,Yes,4 or More,Forced Air,Yes,1,10 or More,5 or More,2 or Fewer,7.547501682814967,Brick,Metal,Hard,2 or More,1,"1,000 to 1,999",1462000.0,14.195315919291861
2023-01-20,2023+,7,81 to 90,Yes,4 or More,Hot Water,Yes,2 or More,10 or More,4,2 or Fewer,8.045588280803528,Brick,Flat,Hard,2 or More,0,"2,000 to 4,999",1250000.0,14.038654109278484
2023-01-23,2023+,5,91 to 100,No,2,Hot Water,No,1,6,3,2 or Fewer,7.122866658599083,Brick,Flat,Hard,1,0,"1,000 to 1,999",540000.0,13.199324418540456
2023-01-23,2023+,5,10 or Fewer,No,3.5,Forced Air,Yes,1,5 or Fewer,3,2 or Fewer,7.283448228756631,Brick,Shingle,Hard,1,1,999 or Fewer,870053.0,13.676309408315477
2023-01-23,2023+,1,101 to 110,Yes,2,Other,Yes,1,5 or Fewer,3,2 or Fewer,6.747586526829315,Brick,Metal,Hard,1,0,999 or Fewer,600000.0,13.304684934198283
2023-01-23,2023+,5,11 to 60,No,1.5,Dual Climate,Yes,1,6,3,2 or Fewer,7.215239978730097,Brick,Flat,Soft,1,0,"2,000 to 4,999",515000.0,13.151922179645874
2023-01-23,2023+,7,61 to 70,No,1,Dual Climate,Yes,1,6,3,2 or Fewer,7.326465613840322,Brick,Metal,Hard,1,1,"2,000 to 4,999",369999.0,12.821255581914052
2023-01-23,2023+,5,81 to 90,No,2,Hot Water,No,2 or More,6,2 or Fewer,2 or Fewer,7.103322062526113,Brick,Flat,Hard,2 or More,0,"1,000 to 1,999",597000.0,13.29967239237474
2023-01-23,2023+,7,61 to 70,Yes,2,Forced Air,Yes,1,6,3,2 or Fewer,6.761572768804055,Brick,Shingle,Hard,1,1,"5,000 or More",565000.0,13.244581010128577
2023-01-23,2023+,1,91 to 100,No,4 or More,Hot Water,Yes,1,7,5 or More,2.5 or More,7.791522819150732,Brick,Metal,Hard,1,1,"1,000 to 1,999",953000.0,13.76737018263634
2023-01-23,2023+,6,111 or More,No,2,Other,No,1,7,3,2 or Fewer,7.246368080102461,Brick,Metal,Hard,1,0,"1,000 to 1,999",655000.0,13.39239051461739
2023-01-23,2023+,3,91 to 100,Yes,3.5,Dual Climate,Yes,1,7,5 or More,2 or Fewer,7.880804344674901,Siding and Stucco,Shingle,Hard,2 or More,1,"5,000 or More",1865000.0,14.438771611060053
2023-01-23,2023+,1,101 to 110,Yes,1.5,Hot Water,Yes,1,6,3,2 or Fewer,7.215239978730097,Stone,Metal,Hard,1,1,999 or Fewer,660000.0,13.399995114002609
2023-01-24,2023+,8,10 or Fewer,No,3.5,Forced Air,Yes,1,8,4,2.5 or More,7.791522819150732,Stone,Shingle,Hard,1,0,"2,000 to 4,999",565000.0,13.244581010128577
2023-01-24,2023+,6,111 or More,Yes,2.5,Hot Water,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,7.173958319756794,Brick,Flat,Hard,1,1,999 or Fewer,960000.0,13.77468856344402
2023-01-24,2023+,2,11 to 60,Yes,3.5,Forced Air,Yes,1,9,2 or Fewer,2 or Fewer,7.466227556215481,Brick,Shingle,Hard,1,2 or More,"1,000 to 1,999",1495000.0,14.217636764806924
2023-01-24,2023+,4,71 to 80,No,3,Dual Climate,Yes,1,7,4,2 or Fewer,6.915723448631314,Brick,Shingle,Hard,1,0,"2,000 to 4,999",585000.0,13.279367126213993
2023-01-24,2023+,5,71 to 80,Yes,1.5,Forced Air,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.684611727667927,Brick,Metal,Hard,1,0,"1,000 to 1,999",530000.0,13.180632285528304
2023-01-24,2023+,8,111 or More,Yes,3.5,Dual Climate,Yes,1,6,2 or Fewer,2 or Fewer,7.539027055823995,Siding and Stucco,Shingle,Hard,1,0,"2,000 to 4,999",400000.0,12.89921982609012
2023-01-24,2023+,2,11 to 60,Yes,3.5,Dual Climate,Yes,1,10 or More,4,2 or Fewer,7.491087593534876,Brick,Shingle,Hard,1,2 or More,"1,000 to 1,999",1825000.0,14.417090544998729
2023-01-24,2023+,7,61 to 70,Yes,3,Forced Air,Yes,1,7,3,2 or Fewer,7.191429330036379,Brick,Shingle,Hard,1,0,"5,000 or More",541000.0,13.201174557828619
2023-01-24,2023+,8,11 to 60,Yes,3.5,Dual Climate,Yes,1,8,3,2 or Fewer,7.049254841255837,Siding and Stucco,Shingle,Soft,1,0,999 or Fewer,435000.0,12.983101310070822
2023-01-24,2023+,7,71 to 80,Yes,2,Forced Air,Yes,1,6,3,2 or Fewer,6.984716320118266,Brick,Flat,Hard,1,0,"2,000 to 4,999",420000.0,12.948009990259552
2023-01-25,2023+,7,91 to 100,No,1,Hot Water,No,1,5 or Fewer,2 or Fewer,2 or Fewer,7.122866658599083,Brick,Flat,Hard,1,0,"1,000 to 1,999",690000.0,13.444446876573442
2023-01-25,2023+,1,11 to 60,No,2.5,Forced Air,Yes,1,6,3,2 or Fewer,7.16703787691222,Brick,Flat,Hard,1,1,"1,000 to 1,999",835000.0,13.635187003832993
2023-01-25,2023+,5,10 or Fewer,No,1.5,Forced Air,Yes,1,6,3,2 or Fewer,7.255591274253665,Brick,Shingle,Hard,1,0,999 or Fewer,788565.0,13.577970116990823
2023-01-25,2023+,8,11 to 60,No,2,Dual Climate,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.927557906278317,Siding and Stucco,Shingle,Hard,1,0,"2,000 to 4,999",322000.0,12.682306824526545
2023-01-25,2023+,4,81 to 90,No,4 or More,Hot Water,No,2 or More,10 or More,4,2 or Fewer,7.860185057472165,Brick,Flat,Hard,2 or More,0,"2,000 to 4,999",1050000.0,13.864300722133706
2023-01-25,2023+,7,71 to 80,Yes,2,Forced Air,Yes,1,5 or Fewer,3,2 or Fewer,6.962243464266207,Brick,Flat,Hard,1,0,"2,000 to 4,999",450000.0,13.017002861746503
2023-01-25,2023+,7,81 to 90,Yes,1.5,Forced Air,Yes,1,9,2 or Fewer,2 or Fewer,6.942156705699469,Brick,Metal,Hard,1,0,"2,000 to 4,999",325000.0,12.691580461311874
2023-01-26,2023+,8,10 or Fewer,No,3.5,Dual Climate,Yes,1,8,4,2.5 or More,7.179307969504034,Brick,Shingle,Hard,1,1,999 or Fewer,630167.0,13.353740142605467
2023-01-27,2023+,7,71 to 80,Yes,2,Forced Air,Yes,1,6,4,2 or Fewer,6.992096427415888,Brick,Flat,Hard,1,0,"1,000 to 1,999",475000.0,13.071070083016778
2023-01-27,2023+,1,111 or More,Yes,3.5,Hot Water,Yes,1,7,4,2 or Fewer,7.052721049232323,Brick,Metal,Hard,1,0,"2,000 to 4,999",1000000.0,13.815510557964274
2023-01-27,2023+,7,71 to 80,Yes,1,Forced Air,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.697034247666484,Brick,Shingle,Hard,1,0,"2,000 to 4,999",400000.0,12.89921982609012
2023-01-27,2023+,5,11 to 60,No,2.5,Dual Climate,Yes,1,7,3,2 or Fewer,7.307872780763706,Brick,Shingle,Soft,1,0,"2,000 to 4,999",615000.0,13.329377546788654
2023-01-27,2023+,4,91 to 100,Yes,3.5,Forced Air,Yes,1,7,4,2 or Fewer,7.103322062526113,Brick,Metal,Hard,1,0,"1,000 to 1,999",805000.0,13.5985975564007
2023-01-30,2023+,1,81 to 90,No,2.5,Hot Water,No,1,5 or Fewer,3,2 or Fewer,7.116394144093465,Brick,Flat,Hard,1,0,"1,000 to 1,999",600000.0,13.304684934198283
2023-01-31,2023+,8,61 to 70,Yes,4 or More,Forced Air,Yes,2 or More,10 or More,4,2 or Fewer,7.908387159290043,Brick,Flat,Hard,2 or More,0,"2,000 to 4,999",750000.0,13.527828485512494
2023-01-31,2023+,7,71 to 80,Yes,2,Forced Air,Yes,1,7,4,2 or Fewer,6.725033642166843,Brick,Shingle,Hard,1,0,"2,000 to 4,999",405000.0,12.911642346088676
2023-01-31,2023+,5,81 to 90,Yes,2.5,Hot Water,No,1,6,3,2 or Fewer,7.406103381237015,Brick,Shingle,Hard,1,1,"2,000 to 4,999",735000.0,13.507625778194974
